ric,ts,open,high,low,close,volume
BASFn.DE,2023-02-28 00:00:00+00:00,47.675,48.655,47.53,,
BASFn.DE,2023-03-01 00:00:00+00:00,48.91,49.325,48.29,,
BASFn.DE,2023-03-02 00:00:00+00:00,47.37,48.435,47.215,,
BASFn.DE,2023-03-03 00:00:00+00:00,48.54,49.285,48.535,,
BASFn.DE,2023-03-06 00:00:00+00:00,49.3,49.32,48.15,,
BASFn.DE,2023-03-07 00:00:00+00:00,48.22,48.27,47.85,,
BASFn.DE,2023-03-08 00:00:00+00:00,47.67,48.51,47.43,,
BASFn.DE,2023-03-09 00:00:00+00:00,48.38,48.465,47.82,,
BASFn.DE,2023-03-10 00:00:00+00:00,47.28,47.89,47.1,,
BASFn.DE,2023-03-13 00:00:00+00:00,47.54,47.54,45.59,,
BASFn.DE,2023-03-14 00:00:00+00:00,45.89,46.545,45.565,,
BASFn.DE,2023-03-15 00:00:00+00:00,46.35,46.39,44.485,,
BASFn.DE,2023-03-16 00:00:00+00:00,45.52,45.675,44.285,,
BASFn.DE,2023-03-17 00:00:00+00:00,45.42,45.995,44.47,,
BASFn.DE,2023-03-20 00:00:00+00:00,44.96,45.61,44.045,,
BASFn.DE,2023-03-21 00:00:00+00:00,45.9,46.52,45.855,,
BASFn.DE,2023-03-22 00:00:00+00:00,46.17,47.01,46.125,,
BASFn.DE,2023-03-23 00:00:00+00:00,46.405,46.655,46.02,,
BASFn.DE,2023-03-24 00:00:00+00:00,46.24,46.245,44.985,,
BASFn.DE,2023-03-27 00:00:00+00:00,46.415,46.54,45.3,,
BASFn.DE,2023-03-28 00:00:00+00:00,46.485,46.535,45.9,,
BASFn.DE,2023-03-29 00:00:00+00:00,46.695,47.25,46.35,,
BASFn.DE,2023-03-30 00:00:00+00:00,47.415,48.26,47.355,,
BASFn.DE,2023-03-31 00:00:00+00:00,48.0,48.495,47.89,,
BASFn.DE,2023-04-03 00:00:00+00:00,48.36,49.095,48.195,,
BASFn.DE,2023-04-04 00:00:00+00:00,48.92,49.99,48.92,,
BASFn.DE,2023-04-05 00:00:00+00:00,49.105,49.225,48.16,,
BASFn.DE,2023-04-06 00:00:00+00:00,48.635,48.88,48.295,,
BASFn.DE,2023-04-11 00:00:00+00:00,48.925,49.31,48.7,,
BASFn.DE,2023-04-12 00:00:00+00:00,48.77,49.705,47.81,,
BASFn.DE,2023-04-13 00:00:00+00:00,49.615,50.3,48.525,,
BASFn.DE,2023-04-14 00:00:00+00:00,48.96,49.83,48.835,,
BASFn.DE,2023-04-17 00:00:00+00:00,49.925,50.34,49.7,,
BASFn.DE,2023-04-18 00:00:00+00:00,50.2,50.75,50.1,,
BASFn.DE,2023-04-19 00:00:00+00:00,50.52,50.92,50.26,,
BASFn.DE,2023-04-20 00:00:00+00:00,50.8,50.9,50.27,,
BASFn.DE,2023-04-21 00:00:00+00:00,50.62,50.75,49.225,,
BASFn.DE,2023-04-24 00:00:00+00:00,49.62,50.34,49.325,,
BASFn.DE,2023-04-25 00:00:00+00:00,50.2,50.34,49.67,,
BASFn.DE,2023-04-26 00:00:00+00:00,50.0,50.3,49.365,,
BASFn.DE,2023-04-27 00:00:00+00:00,49.9,50.0,47.86,,
BASFn.DE,2023-04-28 00:00:00+00:00,44.915,47.035,44.82,,
BASFn.DE,2023-05-02 00:00:00+00:00,47.0,47.47,45.175,,
BASFn.DE,2023-05-03 00:00:00+00:00,45.445,46.44,45.275,,
BASFn.DE,2023-05-04 00:00:00+00:00,46.4,46.435,45.47,,
BASFn.DE,2023-05-05 00:00:00+00:00,46.1,48.5,46.0,,
BASFn.DE,2023-05-08 00:00:00+00:00,47.485,47.485,46.66,,
BASFn.DE,2023-05-09 00:00:00+00:00,46.8,46.88,46.44,,
BASFn.DE,2023-05-10 00:00:00+00:00,46.975,47.785,46.645,,
BASFn.DE,2023-05-11 00:00:00+00:00,47.3,47.6,46.79,,
BASFn.DE,2023-05-12 00:00:00+00:00,47.1,47.24,46.765,,
BASFn.DE,2023-05-15 00:00:00+00:00,47.5,47.88,47.285,,
BASFn.DE,2023-05-16 00:00:00+00:00,47.5,47.66,46.93,,
BASFn.DE,2023-05-17 00:00:00+00:00,46.8,47.28,46.68,,
BASFn.DE,2023-05-18 00:00:00+00:00,47.135,47.79,47.12,,
BASFn.DE,2023-05-19 00:00:00+00:00,47.71,48.105,47.545,,
BASFn.DE,2023-05-22 00:00:00+00:00,47.795,47.795,47.165,,
BASFn.DE,2023-05-23 00:00:00+00:00,47.18,47.62,47.065,,
BASFn.DE,2023-05-24 00:00:00+00:00,47.18,47.18,46.135,,
BASFn.DE,2023-05-25 00:00:00+00:00,46.42,46.445,45.455,,
BASFn.DE,2023-05-26 00:00:00+00:00,46.1,46.925,45.84,,
BASFn.DE,2023-05-29 00:00:00+00:00,47.055,47.225,46.535,,
BASFn.DE,2023-05-30 00:00:00+00:00,46.74,46.895,45.885,,
BASFn.DE,2023-05-31 00:00:00+00:00,45.2,45.595,44.415,,
BASFn.DE,2023-06-01 00:00:00+00:00,44.72,45.175,44.415,,
BASFn.DE,2023-06-02 00:00:00+00:00,45.3,47.125,45.215,,
BASFn.DE,2023-06-05 00:00:00+00:00,47.0,47.15,46.335,,
BASFn.DE,2023-06-06 00:00:00+00:00,46.57,46.795,46.3,,
BASFn.DE,2023-06-07 00:00:00+00:00,46.625,46.8,46.27,,
BASFn.DE,2023-06-08 00:00:00+00:00,46.55,47.475,46.5,,
BASFn.DE,2023-06-09 00:00:00+00:00,46.65,46.66,45.645,,
BASFn.DE,2023-06-12 00:00:00+00:00,46.335,46.58,45.905,,
BASFn.DE,2023-06-13 00:00:00+00:00,46.575,46.865,46.02,,
BASFn.DE,2023-06-14 00:00:00+00:00,46.71,47.24,46.415,,
BASFn.DE,2023-06-15 00:00:00+00:00,46.79,46.79,45.805,,
BASFn.DE,2023-06-16 00:00:00+00:00,46.5,46.5,45.215,,
BASFn.DE,2023-06-19 00:00:00+00:00,45.275,45.39,43.975,,
BASFn.DE,2023-06-20 00:00:00+00:00,42.75,43.91,42.35,,
BASFn.DE,2023-06-21 00:00:00+00:00,42.525,42.665,41.94,,
BASFn.DE,2023-06-22 00:00:00+00:00,42.285,43.21,42.12,,
BASFn.DE,2023-06-23 00:00:00+00:00,42.025,42.525,41.93,,
BASFn.DE,2023-06-26 00:00:00+00:00,42.5,42.83,42.195,,
BASFn.DE,2023-06-27 00:00:00+00:00,43.2,43.58,42.74,,
BASFn.DE,2023-06-28 00:00:00+00:00,43.07,44.265,43.03,,
BASFn.DE,2023-06-29 00:00:00+00:00,44.0,44.325,43.71,,
BASFn.DE,2023-06-30 00:00:00+00:00,44.235,44.635,43.97,,
BASFn.DE,2023-07-03 00:00:00+00:00,44.75,45.24,44.585,,
BASFn.DE,2023-07-04 00:00:00+00:00,44.7,44.83,44.395,,
BASFn.DE,2023-07-05 00:00:00+00:00,44.27,44.395,43.855,,
BASFn.DE,2023-07-06 00:00:00+00:00,43.78,44.06,42.865,,
BASFn.DE,2023-07-07 00:00:00+00:00,43.055,45.33,43.035,,
BASFn.DE,2023-07-10 00:00:00+00:00,45.14,45.83,44.89,,
BASFn.DE,2023-07-11 00:00:00+00:00,45.21,45.71,44.84,,
BASFn.DE,2023-07-12 00:00:00+00:00,45.805,47.09,45.645,,
BASFn.DE,2023-07-13 00:00:00+00:00,45.8,47.135,45.665,,
BASFn.DE,2023-07-14 00:00:00+00:00,46.19,46.345,45.295,,
BASFn.DE,2023-07-17 00:00:00+00:00,45.1,45.38,44.86,,
BASFn.DE,2023-07-18 00:00:00+00:00,45.29,46.81,45.04,,
BASFn.DE,2023-07-19 00:00:00+00:00,46.77,47.21,46.755,,
BASFn.DE,2023-07-20 00:00:00+00:00,47.085,47.815,47.015,,
BASFn.DE,2023-07-21 00:00:00+00:00,47.82,47.93,47.27,,
BASFn.DE,2023-07-24 00:00:00+00:00,47.23,47.415,46.935,,
BASFn.DE,2023-07-25 00:00:00+00:00,47.43,47.78,47.16,,
BASFn.DE,2023-07-26 00:00:00+00:00,47.95,47.95,47.025,,
BASFn.DE,2023-07-27 00:00:00+00:00,47.54,47.94,47.345,,
BASFn.DE,2023-07-28 00:00:00+00:00,47.725,49.585,47.52,,
BASFn.DE,2023-07-31 00:00:00+00:00,48.92,49.46,48.705,,
BASFn.DE,2023-08-01 00:00:00+00:00,48.7,49.035,48.41,,
BASFn.DE,2023-08-02 00:00:00+00:00,47.95,48.285,47.605,,
BASFn.DE,2023-08-03 00:00:00+00:00,47.31,47.55,46.765,,
BASFn.DE,2023-08-04 00:00:00+00:00,47.18,47.27,46.46,,
BASFn.DE,2023-08-07 00:00:00+00:00,46.94,47.22,46.695,,
BASFn.DE,2023-08-08 00:00:00+00:00,46.795,47.04,46.145,,
BASFn.DE,2023-08-09 00:00:00+00:00,46.87,47.255,46.52,,
BASFn.DE,2023-08-10 00:00:00+00:00,46.88,47.555,46.74,,
BASFn.DE,2023-08-11 00:00:00+00:00,47.2,47.355,46.7,,
BASFn.DE,2023-08-14 00:00:00+00:00,46.715,46.92,46.12,,
BASFn.DE,2023-08-15 00:00:00+00:00,46.305,46.37,45.525,,
BASFn.DE,2023-08-16 00:00:00+00:00,45.55,45.91,45.425,,
BASFn.DE,2023-08-17 00:00:00+00:00,45.535,45.89,45.41,,
BASFn.DE,2023-08-18 00:00:00+00:00,45.505,45.67,45.115,,
BASFn.DE,2023-08-21 00:00:00+00:00,45.51,45.955,45.48,,
BASFn.DE,2023-08-22 00:00:00+00:00,45.935,46.755,45.745,,
BASFn.DE,2023-08-23 00:00:00+00:00,45.98,46.065,45.355,,
BASFn.DE,2023-08-24 00:00:00+00:00,45.835,45.895,45.0,,
BASFn.DE,2023-08-25 00:00:00+00:00,45.145,45.42,44.94,,
BASFn.DE,2023-08-28 00:00:00+00:00,45.33,45.45,45.06,,
BASFn.DE,2023-08-29 00:00:00+00:00,45.65,46.015,45.465,,
BASFn.DE,2023-08-30 00:00:00+00:00,46.265,46.4,45.625,,
BASFn.DE,2023-08-31 00:00:00+00:00,46.33,46.975,46.285,,
BASFn.DE,2023-09-01 00:00:00+00:00,47.0,47.45,46.885,,
BASFn.DE,2023-09-04 00:00:00+00:00,47.175,47.2,46.525,,
BASFn.DE,2023-09-05 00:00:00+00:00,46.43,46.46,45.875,,
BASFn.DE,2023-09-06 00:00:00+00:00,45.635,46.415,45.225,,
BASFn.DE,2023-09-07 00:00:00+00:00,45.56,45.635,44.88,,
BASFn.DE,2023-09-08 00:00:00+00:00,45.255,45.265,43.735,,
BASFn.DE,2023-09-11 00:00:00+00:00,44.89,45.07,44.64,,
BASFn.DE,2023-09-12 00:00:00+00:00,45.0,45.15,44.17,,
BASFn.DE,2023-09-13 00:00:00+00:00,44.17,44.94,44.14,,
BASFn.DE,2023-09-14 00:00:00+00:00,44.255,45.245,43.97,,
BASFn.DE,2023-09-15 00:00:00+00:00,45.65,46.265,45.555,,
BASFn.DE,2023-09-18 00:00:00+00:00,46.115,46.175,45.195,,
BASFn.DE,2023-09-19 00:00:00+00:00,45.2,45.525,45.15,,
BASFn.DE,2023-09-20 00:00:00+00:00,45.27,45.685,45.055,,
BASFn.DE,2023-09-21 00:00:00+00:00,45.16,45.27,42.88,,
BASFn.DE,2023-09-22 00:00:00+00:00,42.9,43.48,42.765,,
BASFn.DE,2023-09-25 00:00:00+00:00,42.865,43.225,42.35,,
BASFn.DE,2023-09-26 00:00:00+00:00,42.5,42.595,42.07,,
BASFn.DE,2023-09-27 00:00:00+00:00,42.005,42.315,41.945,,
BASFn.DE,2023-09-28 00:00:00+00:00,42.175,42.65,41.575,,
BASFn.DE,2023-09-29 00:00:00+00:00,42.96,43.415,42.685,,
BASFn.DE,2023-10-02 00:00:00+00:00,43.185,43.385,41.775,,
BASFn.DE,2023-10-03 00:00:00+00:00,41.555,42.03,41.415,,
BASFn.DE,2023-10-04 00:00:00+00:00,41.475,42.46,41.425,,
BASFn.DE,2023-10-05 00:00:00+00:00,41.72,41.8,41.2,,
BASFn.DE,2023-10-06 00:00:00+00:00,41.45,42.02,41.315,,
BASFn.DE,2023-10-09 00:00:00+00:00,40.955,41.33,40.48,,
BASFn.DE,2023-10-10 00:00:00+00:00,41.285,42.41,41.245,,
BASFn.DE,2023-10-11 00:00:00+00:00,42.25,42.61,41.9,,
BASFn.DE,2023-10-12 00:00:00+00:00,42.9,42.995,42.05,,
BASFn.DE,2023-10-13 00:00:00+00:00,42.195,42.5,41.905,,
BASFn.DE,2023-10-16 00:00:00+00:00,42.2,42.76,42.14,,
BASFn.DE,2023-10-17 00:00:00+00:00,42.445,42.6,41.77,,
BASFn.DE,2023-10-18 00:00:00+00:00,42.59,42.645,41.8,,
BASFn.DE,2023-10-19 00:00:00+00:00,41.615,41.915,41.2,,
BASFn.DE,2023-10-20 00:00:00+00:00,41.2,41.315,40.86,,
BASFn.DE,2023-10-23 00:00:00+00:00,41.005,41.225,40.375,,
BASFn.DE,2023-10-24 00:00:00+00:00,40.92,41.075,40.575,,
BASFn.DE,2023-10-25 00:00:00+00:00,40.91,41.0,40.25,,
BASFn.DE,2023-10-26 00:00:00+00:00,40.42,41.415,40.28,,
BASFn.DE,2023-10-27 00:00:00+00:00,41.48,41.865,41.175,,
BASFn.DE,2023-10-30 00:00:00+00:00,41.775,42.0,41.495,,
BASFn.DE,2023-10-31 00:00:00+00:00,42.2,43.84,41.96,,
BASFn.DE,2023-11-01 00:00:00+00:00,43.465,43.715,42.065,,
BASFn.DE,2023-11-02 00:00:00+00:00,42.48,43.94,42.465,,
BASFn.DE,2023-11-03 00:00:00+00:00,43.7,44.34,43.625,,
BASFn.DE,2023-11-06 00:00:00+00:00,43.91,43.945,42.78,,
BASFn.DE,2023-11-07 00:00:00+00:00,43.085,43.66,43.085,,
BASFn.DE,2023-11-08 00:00:00+00:00,43.125,43.65,42.72,,
BASFn.DE,2023-11-09 00:00:00+00:00,43.585,45.365,43.505,,
BASFn.DE,2023-11-10 00:00:00+00:00,44.19,44.4,43.13,,
BASFn.DE,2023-11-13 00:00:00+00:00,43.82,44.165,43.715,,
BASFn.DE,2023-11-14 00:00:00+00:00,44.235,44.91,43.54,,
BASFn.DE,2023-11-15 00:00:00+00:00,44.87,45.3,44.735,,
BASFn.DE,2023-11-16 00:00:00+00:00,44.0,44.5,43.87,,
BASFn.DE,2023-11-17 00:00:00+00:00,43.985,44.59,43.93,,
BASFn.DE,2023-11-20 00:00:00+00:00,44.59,44.59,44.07,,
BASFn.DE,2023-11-21 00:00:00+00:00,44.18,44.42,43.54,,
BASFn.DE,2023-11-22 00:00:00+00:00,43.945,44.15,43.505,,
BASFn.DE,2023-11-23 00:00:00+00:00,43.79,43.89,43.725,,
BASFn.DE,2023-11-24 00:00:00+00:00,44.74,44.825,44.245,,
BASFn.DE,2023-11-27 00:00:00+00:00,43.505,43.74,43.02,,
BASFn.DE,2023-11-28 00:00:00+00:00,43.015,43.155,42.46,,
BASFn.DE,2023-11-29 00:00:00+00:00,42.76,43.2,42.675,,
BASFn.DE,2023-11-30 00:00:00+00:00,43.0,43.12,42.295,,
BASFn.DE,2023-12-01 00:00:00+00:00,43.0,43.255,42.605,,
BASFn.DE,2023-12-04 00:00:00+00:00,43.225,43.735,43.2,,
BASFn.DE,2023-12-05 00:00:00+00:00,43.315,43.68,43.08,,
BASFn.DE,2023-12-06 00:00:00+00:00,43.75,44.47,43.545,,
BASFn.DE,2023-12-07 00:00:00+00:00,44.525,45.655,44.24,,
BASFn.DE,2023-12-08 00:00:00+00:00,45.18,45.495,44.83,,
BASFn.DE,2023-12-11 00:00:00+00:00,44.95,45.49,44.605,,
BASFn.DE,2023-12-12 00:00:00+00:00,45.5,46.05,45.4,,
BASFn.DE,2023-12-13 00:00:00+00:00,46.42,47.8,46.335,,
BASFn.DE,2023-12-14 00:00:00+00:00,48.455,49.175,47.875,,
BASFn.DE,2023-12-15 00:00:00+00:00,48.175,48.845,47.96,,
BASFn.DE,2023-12-18 00:00:00+00:00,48.005,48.995,47.935,,
BASFn.DE,2023-12-19 00:00:00+00:00,48.05,48.725,48.05,,
BASFn.DE,2023-12-20 00:00:00+00:00,48.6,48.91,48.36,,
BASFn.DE,2023-12-21 00:00:00+00:00,48.3,49.85,48.185,,
BASFn.DE,2023-12-22 00:00:00+00:00,48.3,48.6,48.155,,
BASFn.DE,2023-12-27 00:00:00+00:00,48.55,48.79,48.46,,
BASFn.DE,2023-12-28 00:00:00+00:00,48.8,48.95,48.535,,
BASFn.DE,2023-12-29 00:00:00+00:00,48.685,48.845,48.615,,
BAYGn.DE,2022-01-03 00:00:00+00:00,47.385,47.87,47.2,,
BAYGn.DE,2022-01-04 00:00:00+00:00,47.7,48.54,47.61,,
BAYGn.DE,2022-01-05 00:00:00+00:00,48.56,48.81,48.38,,
BAYGn.DE,2022-01-06 00:00:00+00:00,48.3,48.785,48.0,,
BAYGn.DE,2022-01-07 00:00:00+00:00,48.255,48.81,47.67,,
BAYGn.DE,2022-01-10 00:00:00+00:00,48.965,50.15,48.855,,
BAYGn.DE,2022-01-11 00:00:00+00:00,50.28,51.31,50.19,,
BAYGn.DE,2022-01-12 00:00:00+00:00,51.81,51.89,51.08,,
BAYGn.DE,2022-01-13 00:00:00+00:00,50.94,51.25,50.4,,
BAYGn.DE,2022-01-14 00:00:00+00:00,50.75,52.64,50.71,,
BAYGn.DE,2022-01-17 00:00:00+00:00,52.92,53.04,52.21,,
BAYGn.DE,2022-01-18 00:00:00+00:00,52.58,53.03,51.73,,
BAYGn.DE,2022-01-19 00:00:00+00:00,51.54,52.34,51.11,,
BAYGn.DE,2022-01-20 00:00:00+00:00,52.04,52.78,51.93,,
BAYGn.DE,2022-01-21 00:00:00+00:00,52.21,52.51,51.1,,
BAYGn.DE,2022-01-24 00:00:00+00:00,51.29,52.04,50.0,,
BAYGn.DE,2022-01-25 00:00:00+00:00,50.35,50.99,49.89,,
BAYGn.DE,2022-01-26 00:00:00+00:00,51.23,51.87,51.15,,
BAYGn.DE,2022-01-27 00:00:00+00:00,51.14,52.81,51.09,,
BAYGn.DE,2022-01-28 00:00:00+00:00,52.5,52.83,51.9,,
BAYGn.DE,2022-01-31 00:00:00+00:00,54.24,54.28,53.24,,
BAYGn.DE,2022-02-01 00:00:00+00:00,53.88,54.31,53.38,,
BAYGn.DE,2022-02-02 00:00:00+00:00,54.0,54.59,53.61,,
BAYGn.DE,2022-02-03 00:00:00+00:00,53.8,53.91,52.96,,
BAYGn.DE,2022-02-04 00:00:00+00:00,53.24,53.4,52.51,,
BAYGn.DE,2022-02-07 00:00:00+00:00,52.87,53.27,52.42,,
BAYGn.DE,2022-02-08 00:00:00+00:00,53.33,53.51,52.61,,
BAYGn.DE,2022-02-09 00:00:00+00:00,52.83,53.38,52.65,,
BAYGn.DE,2022-02-10 00:00:00+00:00,53.56,55.02,53.5,,
BAYGn.DE,2022-02-11 00:00:00+00:00,54.28,54.64,53.75,,
BAYGn.DE,2022-02-14 00:00:00+00:00,52.85,53.37,51.85,,
BAYGn.DE,2022-02-15 00:00:00+00:00,52.61,53.95,52.6,,
BAYGn.DE,2022-02-16 00:00:00+00:00,53.98,54.28,53.75,,
BAYGn.DE,2022-02-17 00:00:00+00:00,54.03,54.4,53.42,,
BAYGn.DE,2022-02-18 00:00:00+00:00,54.81,55.74,53.87,,
BAYGn.DE,2022-02-21 00:00:00+00:00,54.5,54.79,52.92,,
BAYGn.DE,2022-02-22 00:00:00+00:00,51.5,52.69,50.89,,
BAYGn.DE,2022-02-23 00:00:00+00:00,52.75,53.84,52.7,,
BAYGn.DE,2022-02-24 00:00:00+00:00,50.87,51.5,50.09,,
BAYGn.DE,2022-02-25 00:00:00+00:00,50.94,52.98,50.79,,
BAYGn.DE,2022-02-28 00:00:00+00:00,51.3,51.82,50.77,,
BAYGn.DE,2022-03-01 00:00:00+00:00,52.36,53.89,51.35,,
BAYGn.DE,2022-03-02 00:00:00+00:00,52.45,54.25,52.45,,
BAYGn.DE,2022-03-03 00:00:00+00:00,53.88,54.75,53.44,,
BAYGn.DE,2022-03-04 00:00:00+00:00,53.28,53.38,50.94,,
BAYGn.DE,2022-03-07 00:00:00+00:00,49.68,51.55,48.67,,
BAYGn.DE,2022-03-08 00:00:00+00:00,50.22,51.66,50.12,,
BAYGn.DE,2022-03-09 00:00:00+00:00,52.9,53.77,52.5,,
BAYGn.DE,2022-03-10 00:00:00+00:00,53.81,54.56,52.99,,
BAYGn.DE,2022-03-11 00:00:00+00:00,53.77,56.11,53.57,,
BAYGn.DE,2022-03-14 00:00:00+00:00,56.23,56.74,55.54,,
BAYGn.DE,2022-03-15 00:00:00+00:00,55.22,56.18,54.61,,
BAYGn.DE,2022-03-16 00:00:00+00:00,57.1,57.26,56.43,,
BAYGn.DE,2022-03-17 00:00:00+00:00,57.0,57.85,56.61,,
BAYGn.DE,2022-03-18 00:00:00+00:00,57.56,58.01,57.1,,
BAYGn.DE,2022-03-21 00:00:00+00:00,57.9,59.16,57.75,,
BAYGn.DE,2022-03-22 00:00:00+00:00,58.91,59.36,58.72,,
BAYGn.DE,2022-03-23 00:00:00+00:00,59.02,59.73,58.98,,
BAYGn.DE,2022-03-24 00:00:00+00:00,59.2,59.94,59.18,,
BAYGn.DE,2022-03-25 00:00:00+00:00,59.93,60.95,59.33,,
BAYGn.DE,2022-03-28 00:00:00+00:00,61.61,62.71,60.78,,
BAYGn.DE,2022-03-29 00:00:00+00:00,61.28,61.97,60.72,,
BAYGn.DE,2022-03-30 00:00:00+00:00,61.46,61.87,61.2,,
BAYGn.DE,2022-03-31 00:00:00+00:00,61.8,62.63,61.74,,
BAYGn.DE,2022-04-01 00:00:00+00:00,61.95,63.17,61.94,,
BAYGn.DE,2022-04-04 00:00:00+00:00,65.0,65.24,64.36,,
BAYGn.DE,2022-04-05 00:00:00+00:00,65.0,65.5,64.59,,
BAYGn.DE,2022-04-06 00:00:00+00:00,64.95,65.63,64.71,,
BAYGn.DE,2022-04-07 00:00:00+00:00,65.66,66.37,65.13,,
BAYGn.DE,2022-04-08 00:00:00+00:00,66.41,66.84,65.86,,
BAYGn.DE,2022-04-11 00:00:00+00:00,66.42,67.73,66.4,,
BAYGn.DE,2022-04-12 00:00:00+00:00,66.81,67.79,66.38,,
BAYGn.DE,2022-04-13 00:00:00+00:00,67.59,67.99,66.39,,
BAYGn.DE,2022-04-14 00:00:00+00:00,67.7,67.83,67.11,,
BAYGn.DE,2022-04-19 00:00:00+00:00,66.19,67.26,66.03,,
BAYGn.DE,2022-04-20 00:00:00+00:00,66.0,66.26,63.74,,
BAYGn.DE,2022-04-21 00:00:00+00:00,65.35,66.67,64.95,,
BAYGn.DE,2022-04-22 00:00:00+00:00,65.75,66.6,65.68,,
BAYGn.DE,2022-04-25 00:00:00+00:00,65.1,65.51,64.34,,
BAYGn.DE,2022-04-26 00:00:00+00:00,65.52,65.7,63.76,,
BAYGn.DE,2022-04-27 00:00:00+00:00,63.56,64.09,62.31,,
BAYGn.DE,2022-04-28 00:00:00+00:00,62.8,63.17,61.13,,
BAYGn.DE,2022-04-29 00:00:00+00:00,62.4,63.06,62.21,,
BAYGn.DE,2022-05-02 00:00:00+00:00,60.6,61.3,59.96,,
BAYGn.DE,2022-05-03 00:00:00+00:00,60.3,61.17,60.3,,
BAYGn.DE,2022-05-04 00:00:00+00:00,60.87,62.0,60.66,,
BAYGn.DE,2022-05-05 00:00:00+00:00,61.85,61.89,60.33,,
BAYGn.DE,2022-05-06 00:00:00+00:00,60.29,60.62,59.48,,
BAYGn.DE,2022-05-09 00:00:00+00:00,59.82,60.47,58.69,,
BAYGn.DE,2022-05-10 00:00:00+00:00,59.89,62.51,57.89,,
BAYGn.DE,2022-05-11 00:00:00+00:00,57.37,59.13,55.28,,
BAYGn.DE,2022-05-12 00:00:00+00:00,57.31,60.67,57.07,,
BAYGn.DE,2022-05-13 00:00:00+00:00,60.69,61.99,60.16,,
BAYGn.DE,2022-05-16 00:00:00+00:00,61.5,63.21,60.78,,
BAYGn.DE,2022-05-17 00:00:00+00:00,64.1,64.12,63.17,,
BAYGn.DE,2022-05-18 00:00:00+00:00,64.15,64.48,63.71,,
BAYGn.DE,2022-05-19 00:00:00+00:00,63.23,63.74,63.01,,
BAYGn.DE,2022-05-20 00:00:00+00:00,63.73,64.55,63.69,,
BAYGn.DE,2022-05-23 00:00:00+00:00,64.4,64.54,63.76,,
BAYGn.DE,2022-05-24 00:00:00+00:00,63.89,64.31,63.29,,
BAYGn.DE,2022-05-25 00:00:00+00:00,63.51,64.19,63.35,,
BAYGn.DE,2022-05-26 00:00:00+00:00,64.48,65.98,64.37,,
BAYGn.DE,2022-05-27 00:00:00+00:00,65.99,66.6,65.38,,
BAYGn.DE,2022-05-30 00:00:00+00:00,66.65,66.95,66.34,,
BAYGn.DE,2022-05-31 00:00:00+00:00,66.32,67.08,66.21,,
BAYGn.DE,2022-06-01 00:00:00+00:00,66.64,67.49,66.6,,
BAYGn.DE,2022-06-02 00:00:00+00:00,66.96,67.03,65.32,,
BAYGn.DE,2022-06-03 00:00:00+00:00,65.86,66.12,65.37,,
BAYGn.DE,2022-06-06 00:00:00+00:00,66.31,67.24,65.83,,
BAYGn.DE,2022-06-07 00:00:00+00:00,66.32,66.76,64.91,,
BAYGn.DE,2022-06-08 00:00:00+00:00,66.58,66.73,65.71,,
BAYGn.DE,2022-06-09 00:00:00+00:00,65.71,66.21,65.3,,
BAYGn.DE,2022-06-10 00:00:00+00:00,66.04,66.16,63.27,,
BAYGn.DE,2022-06-13 00:00:00+00:00,62.75,63.96,62.75,,
BAYGn.DE,2022-06-14 00:00:00+00:00,63.84,64.61,63.01,,
BAYGn.DE,2022-06-15 00:00:00+00:00,63.8,64.53,62.72,,
BAYGn.DE,2022-06-16 00:00:00+00:00,63.43,63.57,61.54,,
BAYGn.DE,2022-06-17 00:00:00+00:00,61.75,62.97,60.77,,
BAYGn.DE,2022-06-20 00:00:00+00:00,62.89,63.6,62.28,,
BAYGn.DE,2022-06-21 00:00:00+00:00,63.7,64.37,60.36,,
BAYGn.DE,2022-06-22 00:00:00+00:00,61.15,61.46,59.04,,
BAYGn.DE,2022-06-23 00:00:00+00:00,60.83,60.9,58.54,,
BAYGn.DE,2022-06-24 00:00:00+00:00,58.65,58.89,56.72,,
BAYGn.DE,2022-06-27 00:00:00+00:00,57.1,59.67,57.1,,
BAYGn.DE,2022-06-28 00:00:00+00:00,59.68,60.44,59.39,,
BAYGn.DE,2022-06-29 00:00:00+00:00,59.41,59.84,57.35,,
BAYGn.DE,2022-06-30 00:00:00+00:00,57.3,57.83,56.32,,
BAYGn.DE,2022-07-01 00:00:00+00:00,56.36,57.42,55.75,,
BAYGn.DE,2022-07-04 00:00:00+00:00,57.94,58.08,56.95,,
BAYGn.DE,2022-07-05 00:00:00+00:00,57.34,57.42,55.23,,
BAYGn.DE,2022-07-06 00:00:00+00:00,55.98,57.03,55.88,,
BAYGn.DE,2022-07-07 00:00:00+00:00,56.74,57.04,56.11,,
BAYGn.DE,2022-07-08 00:00:00+00:00,56.34,58.08,56.18,,
BAYGn.DE,2022-07-11 00:00:00+00:00,57.1,57.25,56.08,,
BAYGn.DE,2022-07-12 00:00:00+00:00,55.93,56.49,55.45,,
BAYGn.DE,2022-07-13 00:00:00+00:00,55.94,56.33,54.75,,
BAYGn.DE,2022-07-14 00:00:00+00:00,56.05,56.21,54.23,,
BAYGn.DE,2022-07-15 00:00:00+00:00,54.4,55.73,54.35,,
BAYGn.DE,2022-07-18 00:00:00+00:00,55.9,56.11,55.14,,
BAYGn.DE,2022-07-19 00:00:00+00:00,55.09,59.0,55.02,,
